visit_id,timestamp,page_url,session_duration_sec,device_type,browser,traffic_source,country,bounce,conversion,page_views
VISIT001787,2024-08-26 12:00:00,/blog,2645,Desktop,Safari,Email,Japan,True,False,8
VISIT000713,2024-08-26 16:00:00,/blog,740,Desktop,Opera,Social Media,Australia,True,False,13
VISIT001242,2024-08-27 02:00:00,/checkout,1692,Mobile,Firefox,Organic Search,Australia,True,False,19
VISIT001101,2024-08-27 04:00:00,/blog,804,Desktop,Chrome,Organic Search,Australia,True,False,5
VISIT000969,2024-08-27 04:00:00,/home,1816,Mobile,Firefox,Social Media,Australia,False,False,16
VISIT000248,2024-08-27 05:00:00,/products,1396,Mobile,Chrome,Organic Search,Australia,False,False,16
VISIT000860,2024-08-27 05:00:00,/products,673,Mobile,Chrome,Direct,USA,True,False,5
VISIT000852,2024-08-27 08:00:00,/products,1705,Mobile,Safari,Email,UK,False,False,15
VISIT001477,2024-08-27 09:00:00,/products,610,Desktop,Chrome,Direct,Germany,True,False,15
VISIT001371,2024-08-27 09:00:00,/product/sports,3553,Mobile,Firefox,Organic Search,UK,True,False,8
VISIT001537,2024-08-27 19:00:00,/product/clothing,2382,Desktop,Chrome,Organic Search,USA,False,False,10
VISIT000203,2024-08-27 20:00:00,/blog,988,Mobile,Chrome,Organic Search,USA,True,False,15
VISIT001627,2024-08-27 21:00:00,/products,537,Mobile,Safari,Social Media,UK,False,False,5
VISIT000794,2024-08-28 04:00:00,/checkout,1242,Mobile,Opera,Organic Search,UK,True,False,19
VISIT000473,2024-08-28 05:00:00,/products,540,Mobile,Chrome,Direct,France,False,True,11
VISIT000064,2024-08-28 12:00:00,/checkout,2325,Tablet,Chrome,Direct,Canada,True,False,4
VISIT001899,2024-08-28 16:00:00,/product/sports,2797,Desktop,Firefox,Direct,UK,True,False,12
VISIT000703,2024-08-28 19:00:00,/about,1755,Desktop,Safari,Social Media,Canada,False,False,16
VISIT001395,2024-08-29 04:00:00,/product/clothing,2448,Desktop,Firefox,Direct,France,True,False,11
VISIT000725,2024-08-29 06:00:00,/cart,2926,Mobile,Edge,Social Media,Australia,False,False,7
VISIT000119,2024-08-29 13:00:00,/contact,1098,Desktop,Firefox,Direct,Australia,True,False,15
VISIT001499,2024-08-29 19:00:00,/product/clothing,3252,Desktop,Edge,Social Media,USA,True,False,14
VISIT000655,2024-08-30 01:00:00,/products,615,Mobile,Firefox,Email,UK,True,False,12
VISIT000065,2024-08-30 04:00:00,/product/clothing,3251,Desktop,Firefox,Paid Ads,France,True,False,7
VISIT001823,2024-08-30 05:00:00,/product/sports,2976,Desktop,Chrome,Direct,Australia,False,False,18
VISIT000100,2024-08-30 05:00:00,/about,1090,Desktop,Safari,Organic Search,France,True,False,19
VISIT001078,2024-08-30 11:00:00,/about,1722,Mobile,Edge,Social Media,France,False,False,16
VISIT000751,2024-08-30 21:00:00,/product/clothing,3132,Desktop,Chrome,Social Media,Australia,True,False,12
VISIT001958,2024-08-31 00:00:00,/product/sports,2222,Desktop,Chrome,Paid Ads,Australia,True,False,19
VISIT000364,2024-08-31 02:00:00,/blog,3450,Desktop,Opera,Paid Ads,UK,False,False,17
VISIT001835,2024-08-31 04:00:00,/contact,2943,Desktop,Chrome,Direct,Australia,False,False,4
VISIT001294,2024-08-31 22:00:00,/products,1252,Desktop,Chrome,Direct,Canada,False,False,19
VISIT001208,2024-09-01 00:00:00,/cart,266,Mobile,Chrome,Direct,UK,False,False,14
VISIT001257,2024-09-01 02:00:00,/product/sports,443,Mobile,Chrome,Paid Ads,Canada,True,False,14
VISIT000214,2024-09-01 16:00:00,/about,2773,Mobile,Chrome,Organic Search,Canada,True,False,7
VISIT000517,2024-09-01 20:00:00,/product/electronics,405,Mobile,Chrome,Direct,USA,True,False,13
VISIT001484,2024-09-02 00:00:00,/product/electronics,397,Mobile,Safari,Social Media,UK,False,False,9
VISIT001912,2024-09-02 13:00:00,/checkout,1841,Desktop,Chrome,Direct,France,False,False,12
VISIT000557,2024-09-02 14:00:00,/product/clothing,1172,Mobile,Opera,Email,France,False,False,16
VISIT001997,2024-09-02 19:00:00,/blog,1604,Mobile,Safari,Organic Search,France,True,False,2
VISIT000523,2024-09-02 20:00:00,/blog,1996,Desktop,Firefox,Direct,Canada,True,False,17
VISIT000241,2024-09-02 20:00:00,/product/sports,966,Mobile,Firefox,Organic Search,Japan,False,False,1
VISIT001002,2024-09-02 22:00:00,/product/sports,1670,Mobile,Chrome,Social Media,Germany,True,False,2
VISIT000983,2024-09-03 00:00:00,/cart,127,Mobile,Chrome,Organic Search,Canada,True,False,14
VISIT001437,2024-09-03 02:00:00,/product/clothing,1566,Desktop,Firefox,Social Media,UK,True,False,14
VISIT001621,2024-09-03 23:00:00,/about,2700,Mobile,Firefox,Organic Search,Germany,True,False,9
VISIT000168,2024-09-04 02:00:00,/product/clothing,396,Desktop,Safari,Social Media,USA,False,False,16
VISIT000580,2024-09-04 04:00:00,/contact,2438,Mobile,Safari,Organic Search,Germany,True,False,2
VISIT001390,2024-09-04 06:00:00,/product/electronics,1495,Mobile,Chrome,Social Media,France,True,False,9
VISIT000744,2024-09-04 07:00:00,/products,933,Tablet,Safari,Organic Search,UK,True,False,5
VISIT000075,2024-09-04 10:00:00,/contact,3506,Desktop,Safari,Organic Search,Japan,True,False,1
VISIT001513,2024-09-04 12:00:00,/about,1861,Mobile,Safari,Direct,Germany,False,False,14
VISIT000329,2024-09-04 16:00:00,/blog,1139,Desktop,Safari,Paid Ads,Australia,False,False,15
VISIT001561,2024-09-04 18:00:00,/products,1001,Desktop,Chrome,Organic Search,Australia,True,False,15
VISIT000299,2024-09-04 18:00:00,/product/electronics,3368,Mobile,Chrome,Email,USA,True,False,18
VISIT000799,2024-09-04 20:00:00,/product/sports,398,Mobile,Chrome,Social Media,Germany,False,False,18
VISIT001578,2024-09-04 21:00:00,/contact,2369,Mobile,Firefox,Organic Search,Australia,True,False,15
VISIT001259,2024-09-05 04:00:00,/home,1588,Tablet,Firefox,Email,Australia,True,False,10
VISIT001917,2024-09-05 04:00:00,/blog,2946,Mobile,Firefox,Paid Ads,UK,True,False,2
VISIT000395,2024-09-05 07:00:00,/checkout,3468,Desktop,Chrome,Organic Search,France,True,False,12
VISIT001096,2024-09-05 09:00:00,/products,305,Tablet,Firefox,Organic Search,Australia,True,False,5
VISIT000558,2024-09-05 11:00:00,/about,1309,Mobile,Edge,Direct,Japan,True,False,17
VISIT001317,2024-09-05 13:00:00,/checkout,502,Tablet,Chrome,Direct,France,True,False,9
VISIT001754,2024-09-05 15:00:00,/contact,396,Desktop,Chrome,Organic Search,France,False,False,18
VISIT000279,2024-09-05 22:00:00,/product/clothing,2975,Mobile,Chrome,Email,UK,False,False,4
VISIT001870,2024-09-06 03:00:00,/checkout,222,Desktop,Chrome,Organic Search,Germany,False,False,5
VISIT001784,2024-09-06 03:00:00,/products,2877,Tablet,Chrome,Organic Search,Australia,False,False,10
VISIT001634,2024-09-06 10:00:00,/product/clothing,1787,Desktop,Safari,Organic Search,Japan,True,False,14
VISIT001671,2024-09-06 17:00:00,/home,98,Mobile,Chrome,Email,USA,True,False,8
VISIT000448,2024-09-06 20:00:00,/product/clothing,3407,Desktop,Safari,Social Media,Germany,False,False,15
VISIT001408,2024-09-06 23:00:00,/product/clothing,2191,Desktop,Chrome,Paid Ads,UK,True,False,19
VISIT000372,2024-09-07 04:00:00,/product/sports,2856,Desktop,Chrome,Organic Search,USA,False,False,17
VISIT001384,2024-09-07 06:00:00,/cart,2656,Mobile,Chrome,Organic Search,USA,False,False,13
VISIT000421,2024-09-07 06:00:00,/checkout,3411,Mobile,Safari,Organic Search,Canada,False,False,2
VISIT000392,2024-09-07 09:00:00,/contact,1087,Mobile,Opera,Social Media,Japan,False,False,15
VISIT001428,2024-09-07 10:00:00,/contact,666,Mobile,Chrome,Direct,Canada,True,False,14
VISIT001619,2024-09-07 15:00:00,/product/clothing,842,Desktop,Edge,Paid Ads,Australia,False,False,8
VISIT001505,2024-09-07 15:00:00,/product/sports,3308,Mobile,Chrome,Social Media,Australia,False,False,1
VISIT000084,2024-09-07 21:00:00,/product/electronics,2443,Desktop,Firefox,Direct,France,True,False,8
VISIT001995,2024-09-07 23:00:00,/home,3550,Mobile,Chrome,Social Media,Canada,False,False,9
VISIT001304,2024-09-07 23:00:00,/product/clothing,3422,Tablet,Edge,Paid Ads,USA,False,False,3
VISIT000886,2024-09-08 00:00:00,/cart,1786,Desktop,Opera,Organic Search,Germany,False,False,17
VISIT001714,2024-09-08 02:00:00,/products,1217,Desktop,Chrome,Email,France,True,False,18
VISIT000705,2024-09-08 03:00:00,/home,3442,Desktop,Opera,Organic Search,UK,True,True,19
VISIT000447,2024-09-08 04:00:00,/home,2502,Desktop,Chrome,Social Media,Canada,True,False,12
VISIT001052,2024-09-08 09:00:00,/cart,721,Mobile,Safari,Organic Search,Canada,True,False,18
VISIT000793,2024-09-08 12:00:00,/product/electronics,1290,Desktop,Safari,Social Media,Japan,False,False,3
VISIT001209,2024-09-08 14:00:00,/product/electronics,586,Tablet,Edge,Organic Search,Japan,True,False,12
VISIT000883,2024-09-08 14:00:00,/home,3512,Desktop,Chrome,Email,Australia,True,False,2
VISIT001300,2024-09-08 18:00:00,/checkout,1010,Mobile,Edge,Social Media,UK,False,False,12
VISIT001129,2024-09-08 18:00:00,/product/electronics,1701,Mobile,Safari,Organic Search,USA,True,False,3
VISIT001927,2024-09-09 00:00:00,/blog,99,Mobile,Chrome,Email,USA,False,False,5
VISIT000071,2024-09-09 01:00:00,/home,1832,Desktop,Firefox,Organic Search,UK,False,False,8
VISIT000991,2024-09-09 02:00:00,/checkout,792,Desktop,Firefox,Organic Search,Canada,True,False,16
VISIT000032,2024-09-09 09:00:00,/blog,2612,Mobile,Safari,Organic Search,USA,False,False,13
VISIT001757,2024-09-09 10:00:00,/product/clothing,2563,Desktop,Firefox,Direct,France,False,False,12
VISIT000365,2024-09-09 12:00:00,/checkout,2966,Desktop,Chrome,Social Media,Germany,False,False,14
VISIT001773,2024-09-09 14:00:00,/products,1881,Mobile,Firefox,Paid Ads,Japan,False,False,8
VISIT000204,2024-09-10 01:00:00,/blog,2413,Tablet,Chrome,Organic Search,UK,False,False,16
VISIT000636,2024-09-10 01:00:00,/product/sports,1022,Mobile,Opera,Paid Ads,Japan,False,False,17
VISIT000298,2024-09-10 01:00:00,/blog,591,Desktop,Edge,Organic Search,Germany,False,False,8
VISIT000477,2024-09-10 05:00:00,/cart,690,Mobile,Safari,Direct,Australia,False,False,16
VISIT001976,2024-09-10 09:00:00,/home,2752,Desktop,Chrome,Organic Search,Canada,False,False,7
VISIT000035,2024-09-10 09:00:00,/checkout,2212,Desktop,Chrome,Organic Search,Australia,True,False,10
VISIT001227,2024-09-10 14:00:00,/products,65,Mobile,Chrome,Organic Search,Canada,False,False,8
VISIT001496,2024-09-10 18:00:00,/product/clothing,461,Mobile,Chrome,Social Media,USA,False,False,18
VISIT000656,2024-09-10 19:00:00,/product/electronics,2887,Mobile,Chrome,Email,France,False,False,18
VISIT000056,2024-09-10 20:00:00,/about,1139,Mobile,Firefox,Direct,Germany,False,False,2
VISIT001100,2024-09-10 21:00:00,/home,1901,Tablet,Firefox,Organic Search,France,False,False,13
VISIT001844,2024-09-11 02:00:00,/home,2399,Desktop,Edge,Organic Search,France,False,False,1
VISIT001022,2024-09-11 03:00:00,/blog,3292,Desktop,Chrome,Organic Search,Canada,False,False,1
VISIT001571,2024-09-11 03:00:00,/contact,2760,Desktop,Chrome,Direct,France,True,False,19
VISIT001319,2024-09-11 04:00:00,/home,2983,Desktop,Edge,Organic Search,Canada,False,False,15
VISIT001690,2024-09-11 09:00:00,/product/electronics,2468,Desktop,Chrome,Organic Search,France,True,False,19
VISIT001925,2024-09-11 12:00:00,/about,636,Desktop,Safari,Social Media,Japan,False,False,12
VISIT000245,2024-09-11 14:00:00,/blog,248,Desktop,Edge,Organic Search,Germany,False,False,17
VISIT000879,2024-09-11 16:00:00,/contact,3310,Desktop,Edge,Organic Search,France,True,False,4
VISIT001529,2024-09-11 16:00:00,/products,3578,Desktop,Chrome,Social Media,France,False,False,13
VISIT000271,2024-09-11 21:00:00,/home,2450,Desktop,Safari,Paid Ads,Australia,True,False,13
VISIT000209,2024-09-11 22:00:00,/product/electronics,914,Mobile,Chrome,Organic Search,UK,False,False,17
VISIT001648,2024-09-12 04:00:00,/product/sports,1481,Tablet,Chrome,Social Media,Australia,True,False,3
VISIT001087,2024-09-12 06:00:00,/checkout,296,Desktop,Firefox,Organic Search,USA,False,False,14
VISIT000709,2024-09-12 06:00:00,/about,58,Mobile,Firefox,Paid Ads,Japan,False,False,1
VISIT000297,2024-09-12 10:00:00,/contact,2757,Desktop,Chrome,Direct,Australia,False,False,3
VISIT000867,2024-09-12 14:00:00,/product/electronics,2835,Desktop,Chrome,Direct,UK,False,True,7
VISIT001156,2024-09-12 15:00:00,/products,525,Desktop,Firefox,Direct,Japan,False,False,10
VISIT001526,2024-09-12 17:00:00,/checkout,153,Mobile,Safari,Direct,Germany,False,False,13
VISIT001102,2024-09-12 21:00:00,/home,212,Mobile,Edge,Email,Japan,True,False,19
VISIT000922,2024-09-13 01:00:00,/product/sports,2438,Desktop,Chrome,Organic Search,UK,False,False,8
VISIT000012,2024-09-13 01:00:00,/about,486,Desktop,Chrome,Direct,Canada,False,False,13
VISIT001779,2024-09-13 02:00:00,/cart,1864,Mobile,Chrome,Paid Ads,Australia,True,False,16
VISIT001278,2024-09-13 04:00:00,/product/clothing,747,Desktop,Firefox,Email,Germany,False,False,19
VISIT000317,2024-09-13 08:00:00,/product/sports,3551,Desktop,Chrome,Direct,France,False,False,1
VISIT000148,2024-09-13 17:00:00,/cart,2495,Desktop,Edge,Organic Search,France,False,False,14
VISIT000970,2024-09-13 17:00:00,/product/electronics,3177,Desktop,Firefox,Direct,Japan,True,False,6
VISIT000609,2024-09-13 19:00:00,/checkout,3165,Desktop,Edge,Social Media,France,False,False,18
VISIT000143,2024-09-13 21:00:00,/blog,1896,Desktop,Firefox,Organic Search,Germany,True,False,16
VISIT001674,2024-09-13 23:00:00,/cart,2407,Mobile,Chrome,Organic Search,Germany,False,False,12
VISIT000024,2024-09-14 05:00:00,/blog,211,Desktop,Opera,Direct,USA,False,False,14
VISIT000686,2024-09-14 16:00:00,/product/electronics,3424,Desktop,Safari,Social Media,Japan,True,False,15
VISIT000068,2024-09-14 17:00:00,/product/sports,1488,Mobile,Safari,Social Media,UK,True,False,2
VISIT001189,2024-09-14 20:00:00,/product/clothing,2045,Desktop,Chrome,Direct,France,False,False,9
VISIT000244,2024-09-15 00:00:00,/products,807,Mobile,Chrome,Direct,UK,False,False,3
VISIT001381,2024-09-15 06:00:00,/product/electronics,625,Mobile,Chrome,Organic Search,USA,True,False,16
VISIT000437,2024-09-15 11:00:00,/product/sports,1387,Desktop,Chrome,Social Media,Australia,True,True,5
VISIT000835,2024-09-15 13:00:00,/product/sports,997,Desktop,Chrome,Organic Search,UK,False,False,1
VISIT001979,2024-09-15 15:00:00,/home,1216,Desktop,Firefox,Social Media,Germany,True,False,10
VISIT001753,2024-09-15 15:00:00,/products,1169,Desktop,Chrome,Organic Search,Japan,True,False,17
VISIT001180,2024-09-15 19:00:00,/blog,2255,Desktop,Firefox,Organic Search,France,True,False,17
VISIT001364,2024-09-16 06:00:00,/products,1460,Desktop,Safari,Organic Search,Japan,False,False,17
VISIT000453,2024-09-16 21:00:00,/product/sports,1392,Desktop,Chrome,Organic Search,UK,False,False,1
VISIT000637,2024-09-16 22:00:00,/home,2234,Desktop,Chrome,Social Media,Australia,True,False,3
VISIT001702,2024-09-17 02:00:00,/blog,390,Desktop,Chrome,Direct,France,False,False,11
VISIT001936,2024-09-17 05:00:00,/home,1623,Desktop,Chrome,Paid Ads,Japan,True,False,11
VISIT000905,2024-09-17 20:00:00,/contact,2725,Desktop,Edge,Paid Ads,Germany,False,False,7
VISIT001558,2024-09-17 20:00:00,/product/electronics,476,Mobile,Chrome,Paid Ads,USA,False,False,5
VISIT000917,2024-09-17 20:00:00,/cart,2389,Desktop,Edge,Organic Search,Australia,False,False,19
VISIT001971,2024-09-17 23:00:00,/product/sports,998,Mobile,Firefox,Social Media,France,False,True,7
VISIT001220,2024-09-17 23:00:00,/product/electronics,3239,Mobile,Firefox,Organic Search,Germany,True,False,4
VISIT001117,2024-09-18 02:00:00,/product/electronics,1658,Desktop,Firefox,Organic Search,USA,False,False,7
VISIT000260,2024-09-18 05:00:00,/home,3257,Tablet,Chrome,Paid Ads,Japan,True,False,16
VISIT001919,2024-09-18 06:00:00,/product/sports,1180,Desktop,Opera,Direct,UK,False,False,1
VISIT001569,2024-09-18 08:00:00,/blog,2630,Mobile,Chrome,Paid Ads,Australia,False,False,19
VISIT001446,2024-09-18 08:00:00,/about,841,Mobile,Firefox,Direct,France,False,False,6
VISIT000645,2024-09-18 09:00:00,/checkout,1831,Mobile,Edge,Direct,France,False,False,11
VISIT001193,2024-09-18 10:00:00,/product/sports,334,Desktop,Chrome,Email,France,False,False,15
VISIT001531,2024-09-18 13:00:00,/product/electronics,64,Desktop,Chrome,Email,UK,True,False,11
VISIT000573,2024-09-18 23:00:00,/product/clothing,2270,Desktop,Chrome,Social Media,Canada,False,False,1
VISIT001293,2024-09-19 04:00:00,/product/clothing,707,Mobile,Chrome,Direct,Canada,False,False,10
VISIT000632,2024-09-19 08:00:00,/cart,3097,Desktop,Chrome,Organic Search,Germany,False,False,7
VISIT000404,2024-09-19 13:00:00,/product/sports,2919,Mobile,Edge,Social Media,Canada,True,False,6
VISIT001738,2024-09-19 17:00:00,/product/electronics,1670,Tablet,Firefox,Organic Search,Australia,True,False,9
VISIT000833,2024-09-19 19:00:00,/checkout,506,Desktop,Safari,Email,Japan,False,False,18
VISIT001903,2024-09-19 20:00:00,/products,2252,Mobile,Safari,Direct,USA,False,False,2
VISIT001646,2024-09-19 23:00:00,/contact,426,Mobile,Chrome,Direct,UK,False,False,11
VISIT000172,2024-09-19 23:00:00,/cart,2035,Mobile,Chrome,Paid Ads,USA,True,False,13
VISIT001355,2024-09-20 02:00:00,/blog,2518,Mobile,Chrome,Organic Search,France,True,False,8
VISIT001305,2024-09-20 03:00:00,/products,1491,Desktop,Safari,Email,USA,False,True,7
VISIT001640,2024-09-20 03:00:00,/cart,2696,Mobile,Chrome,Social Media,Germany,False,False,13
VISIT001114,2024-09-20 03:00:00,/product/clothing,3423,Desktop,Firefox,Email,UK,False,False,2
VISIT001297,2024-09-20 05:00:00,/products,3496,Mobile,Edge,Social Media,Australia,False,False,5
VISIT001592,2024-09-20 08:00:00,/cart,1230,Mobile,Safari,Organic Search,UK,True,False,3
VISIT000419,2024-09-20 13:00:00,/about,2997,Desktop,Chrome,Organic Search,France,False,False,4
VISIT000187,2024-09-20 23:00:00,/product/sports,115,Desktop,Chrome,Email,France,False,False,14
VISIT000754,2024-09-21 01:00:00,/checkout,1713,Desktop,Chrome,Organic Search,Australia,True,False,1
VISIT000196,2024-09-21 01:00:00,/product/clothing,3474,Desktop,Chrome,Direct,USA,False,False,1
VISIT000107,2024-09-21 01:00:00,/checkout,609,Mobile,Chrome,Organic Search,Canada,True,False,4
VISIT001699,2024-09-21 03:00:00,/product/electronics,1070,Desktop,Edge,Social Media,Canada,False,False,19
VISIT000702,2024-09-21 06:00:00,/about,1325,Desktop,Firefox,Email,Japan,False,False,7
VISIT001051,2024-09-21 10:00:00,/contact,803,Mobile,Chrome,Direct,Japan,False,False,10
VISIT000378,2024-09-21 10:00:00,/product/sports,926,Mobile,Chrome,Direct,Canada,False,False,10
VISIT000618,2024-09-21 11:00:00,/products,3015,Desktop,Safari,Email,Germany,True,False,16
VISIT000205,2024-09-21 14:00:00,/cart,1925,Desktop,Firefox,Email,Canada,False,False,8
VISIT000414,2024-09-21 14:00:00,/contact,593,Desktop,Chrome,Organic Search,Japan,True,False,10
VISIT000837,2024-09-21 17:00:00,/product/electronics,919,Desktop,Edge,Organic Search,Japan,True,False,6
VISIT001282,2024-09-21 18:00:00,/product/clothing,722,Desktop,Safari,Direct,UK,False,False,5
VISIT001424,2024-09-21 20:00:00,/blog,1804,Mobile,Safari,Direct,Australia,False,False,3
VISIT000935,2024-09-21 20:00:00,/about,1561,Desktop,Chrome,Organic Search,France,False,False,10
VISIT001433,2024-09-21 21:00:00,/blog,566,Mobile,Safari,Direct,Japan,False,False,15
VISIT001992,2024-09-21 22:00:00,/products,2664,Desktop,Safari,Organic Search,Japan,False,False,13
VISIT000074,2024-09-21 22:00:00,/product/sports,3227,Desktop,Chrome,Organic Search,Canada,True,False,2
VISIT001720,2024-09-22 03:00:00,/checkout,2532,Mobile,Edge,Paid Ads,Australia,False,False,19
VISIT001653,2024-09-22 08:00:00,/checkout,2525,Tablet,Chrome,Organic Search,France,True,False,17
VISIT000896,2024-09-22 21:00:00,/cart,3416,Desktop,Chrome,Social Media,Canada,True,True,11
VISIT001930,2024-09-22 22:00:00,/product/sports,490,Mobile,Firefox,Email,Australia,False,False,16
VISIT000783,2024-09-23 03:00:00,/checkout,135,Desktop,Firefox,Email,France,True,False,16
VISIT001952,2024-09-23 04:00:00,/contact,1751,Tablet,Chrome,Direct,USA,True,False,1
VISIT001638,2024-09-23 06:00:00,/cart,907,Mobile,Safari,Email,Japan,True,False,4
VISIT001044,2024-09-23 08:00:00,/product/electronics,2380,Desktop,Edge,Organic Search,UK,True,False,17
